name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Gordon Hayward","Utah Jazz",2015-11-20,2015,4249,1610612762,400828071,1,1,54,1,"Fadeaway Bank shot","3PT Field Goal",29,"Dallas Mavericks",192,223,0,1.00,"Matthews, Wesley",4.70,0.60
"Gordon Hayward","Utah Jazz",2015-12-26,2015,4249,1610612762,400828339,4,0,46,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-151,7,17,13.80,"Mbah a Moute, Luc",4.90,9.50
"Gordon Hayward","Utah Jazz",2016-04-01,2015,4249,1610612762,400829021,1,9,06,1,"Fadeaway Jump Shot","2PT Field Goal",22,"Minnesota Timberwolves",-209,75,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2012-02-20,2011,4249,1610612762,320220026,3,7,03,0,"Fadeaway Jump Shot","2PT Field Goal",19,"San Antonio Spurs",-190,-13,,,,,
"Gordon Hayward","Utah Jazz",2015-01-07,2014,4249,1610612762,400578820,1,2,16,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Chicago Bulls",-150,34,1,3.10,"Brooks, Aaron",7.40,7.70
"Gordon Hayward","Utah Jazz",2015-03-21,2014,4249,1610612762,400579328,1,9,26,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Golden State Warriors",-138,105,4,5.20,"Barnes, Harrison",4.30,4.90
"Gordon Hayward","Utah Jazz",2015-03-27,2014,4249,1610612762,400579377,1,7,08,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Denver Nuggets",-155,41,5,4.50,"Chandler, Wilson",3.60,7.50
"Gordon Hayward","Utah Jazz",2016-04-01,2015,4249,1610612762,400829021,2,4,33,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",-166,23,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2012-03-28,2011,4249,1610612762,320328002,1,6,08,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Boston Celtics",-119,124,,,,,
"Gordon Hayward","Utah Jazz",2014-12-12,2014,4249,1610612762,400578630,1,6,53,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Miami Heat",157,12,8,5.90,"Hamilton, Justin",3.80,6.50
"Gordon Hayward","Utah Jazz",2012-03-25,2011,4249,1610612762,320325001,1,4,04,0,"Fadeaway Jump Shot","2PT Field Goal",19,"Atlanta Hawks",196,-28,,,,,
"Gordon Hayward","Utah Jazz",2016-04-10,2015,4249,1610612762,400829085,1,11,15,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Denver Nuggets",181,18,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2015-12-28,2015,4249,1610612762,400828354,1,6,37,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",-169,18,3,2.10,"Grant, Jerami",4.10,13.50
"Gordon Hayward","Utah Jazz",2012-03-31,2011,4249,1610612762,320331012,2,2,00,1,"Fadeaway Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",184,15,,,,,
"Gordon Hayward","Utah Jazz",2016-01-27,2015,4249,1610612762,400828577,3,9,46,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Charlotte Hornets",-130,105,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2015-03-12,2014,4249,1610612762,400579257,2,0,54,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Houston Rockets",110,112,11,8.30,"Harden, James",3.70,15.10
"Gordon Hayward","Utah Jazz",2016-01-25,2015,4249,1610612762,400828560,1,6,14,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Detroit Pistons",-158,70,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2015-12-11,2015,4249,1610612762,400828228,3,5,17,0,"Fadeaway Jump Shot","2PT Field Goal",20,"Oklahoma City Thunder",153,139,4,4.60,"Waiters, Dion",5.00,8.00
"Gordon Hayward","Utah Jazz",2012-03-31,2011,4249,1610612762,320331012,1,9,40,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",42,168,,,,,
"Gordon Hayward","Utah Jazz",2013-12-20,2013,4249,1610612762,400489257,1,9,28,0,"Fadeaway Jump Shot","2PT Field Goal",22,"Atlanta Hawks",198,112,0,1.60,"Carroll, DeMarre",2.80,0.80
"Gordon Hayward","Utah Jazz",2012-01-15,2011,4249,1610612762,320115007,1,4,54,0,"Fadeaway Jump Shot","2PT Field Goal",21,"Denver Nuggets",132,170,,,,,
"Gordon Hayward","Utah Jazz",2013-11-16,2013,4249,1610612762,400489018,3,6,15,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Golden State Warriors",-158,14,12,13.80,"Thompson, Klay",4.90,12.60
"Gordon Hayward","Utah Jazz",2014-12-17,2014,4249,1610612762,400578665,1,10,11,1,"Fadeaway Jump Shot","2PT Field Goal",18,"Miami Heat",147,119,5,4.40,"Deng, Luol",3.20,3.60
"Gordon Hayward","Utah Jazz",2014-04-16,2013,4249,1610612762,400490091,6,3,40,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",133,77,3,2.60,"Love, Kevin",6.50,9.50
"Gordon Hayward","Utah Jazz",2016-12-01,2016,4249,1610612762,400899434,4,6,15,1,"Fadeaway Jump Shot","2PT Field Goal",19,"Miami Heat",159,111,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2013-01-11,2012,4249,1610612762,400278253,2,10,54,1,"Fadeaway Jump Shot","2PT Field Goal",21,"Atlanta Hawks",193,93,,,,,
"Gordon Hayward","Utah Jazz",2014-12-14,2014,4249,1610612762,400578642,1,0,32,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Washington Wizards",106,124,19,14.40,"Butler, Rasual",5.00,10.00
"Gordon Hayward","Utah Jazz",2015-03-04,2014,4249,1610612762,400579190,3,9,02,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Boston Celtics",-152,82,2,5.00,"Turner, Evan",3.80,8.30
"Gordon Hayward","Utah Jazz",2014-12-14,2014,4249,1610612762,400578642,1,4,38,1,"Fadeaway Jump Shot","2PT Field Goal",22,"Washington Wizards",100,198,4,4.20,"Humphries, Kris",5.10,5.40
"Gordon Hayward","Utah Jazz",2014-12-19,2014,4249,1610612762,400578675,3,3,36,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Orlando Magic",69,157,3,2.80,"Payton, Elfrid",2.70,4.40
"Gordon Hayward","Utah Jazz",2016-11-14,2016,4249,1610612762,400899601,3,11,08,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Memphis Grizzlies",158,2,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2015-12-13,2015,4249,1610612762,400828243,4,1,08,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Oklahoma City Thunder",138,97,16,18.90,"Durant, Kevin",3.90,4.40
"Gordon Hayward","Utah Jazz",2015-11-23,2015,4249,1610612762,400828095,2,2,15,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",169,61,3,5.70,"Durant, Kevin",5.60,5.90
"Gordon Hayward","Utah Jazz",2014-03-16,2013,4249,1610612762,400489866,1,0,40,0,"Floating Jump shot","2PT Field Goal",15,"San Antonio Spurs",151,-5,15,13.20,"Belinelli, Marco",1.80,11.60
"Gordon Hayward","Utah Jazz",2015-11-20,2015,4249,1610612762,400828071,1,4,06,0,"Floating Jump shot","2PT Field Goal",17,"Dallas Mavericks",169,46,3,5.30,"Williams, Deron",2.50,10.30
"Gordon Hayward","Utah Jazz",2016-02-09,2015,4249,1610612762,400828674,5,2,03,1,"Floating Jump shot","2PT Field Goal",19,"Dallas Mavericks",177,77,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2013-01-23,2012,4249,1610612762,400278345,3,2,56,1,"Jump Bank Shot","2PT Field Goal",23,"Washington Wizards",83,217,,,,,
"Gordon Hayward","Utah Jazz",2013-12-06,2013,4249,1610612762,400489161,1,8,32,1,"Jump Bank Shot","2PT Field Goal",20,"Portland Trail Blazers",125,162,1,2.80,"Matthews, Wesley",2.20,11.30
"Gordon Hayward","Utah Jazz",2012-11-23,2012,4249,1610612762,400277900,2,0,25,0,"Jump Bank Shot","2PT Field Goal",15,"Sacramento Kings",-149,48,,,,,
"Gordon Hayward","Utah Jazz",2016-03-02,2015,4249,1610612762,400828787,2,4,46,0,"Jump Bank Shot","3PT Field Goal",30,"Toronto Raptors",9,308,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2011-03-28,2010,4249,1610612762,310328026,4,0,00,0,"Jump Bank Shot","2PT Field Goal",19,"Washington Wizards",159,107,,,,,
"Gordon Hayward","Utah Jazz",2016-01-18,2015,4249,1610612762,400828503,1,7,11,1,"Jump Bank Shot","3PT Field Goal",25,"Charlotte Hornets",76,239,7,7.60,"Williams, Marvin",5.20,6.00
"Gordon Hayward","Utah Jazz",2016-02-23,2015,4249,1610612762,400828730,4,0,01,0,"Jump Bank Shot","3PT Field Goal",47,"Houston Rockets",-197,437,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2015-02-23,2014,4249,1610612762,400579128,4,4,49,0,"Jump Bank Shot","2PT Field Goal",20,"San Antonio Spurs",34,205,3,2.00,"Williams, Reggie",5.50,14.60
"Gordon Hayward","Utah Jazz",2014-03-16,2013,4249,1610612762,400489866,1,3,13,0,"Jump Bank Shot","2PT Field Goal",15,"San Antonio Spurs",147,41,11,11.10,"Belinelli, Marco",3.50,13.00
"Gordon Hayward","Utah Jazz",2013-03-20,2012,4249,1610612762,400278734,4,0,08,1,"Jump Bank Shot","3PT Field Goal",25,"Houston Rockets",26,249,,,,,
"Gordon Hayward","Utah Jazz",2015-02-11,2014,4249,1610612762,400579089,3,5,19,0,"Jump Bank Shot","3PT Field Goal",27,"Dallas Mavericks",-52,265,1,1.50,"Parsons, Chandler",3.90,4.00
"Gordon Hayward","Utah Jazz",2012-11-12,2012,4249,1610612762,400277815,3,10,00,0,"Jump Bank Shot","3PT Field Goal",24,"Toronto Raptors",168,181,,,,,
"Gordon Hayward","Utah Jazz",2016-11-17,2016,4249,1610612762,400899623,3,2,05,0,"Jump Shot","2PT Field Goal",19,"Chicago Bulls",119,160,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-08,2015,4249,1610612762,400828834,1,8,59,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",220,97,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-08,2015,4249,1610612762,400828834,4,3,15,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",138,203,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-08,2015,4249,1610612762,400828834,3,7,31,1,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-102,218,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-08,2015,4249,1610612762,400828834,4,1,20,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",181,164,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-08,2015,4249,1610612762,400828834,4,4,17,1,"Jump Shot","3PT Field Goal",22,"Atlanta Hawks",228,13,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-28,2015,4249,1610612762,400828991,1,9,18,0,"Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-24,193,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-28,2015,4249,1610612762,400828991,3,5,57,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-238,51,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-12-21,2016,4249,1610612762,400899876,3,2,03,0,"Jump Shot","2PT Field Goal",21,"Sacramento Kings",204,72,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-03-26,2015,4249,1610612762,400828974,4,4,05,0,"Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-143,65,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2015-12-14,2015,4249,1610612762,400828251,3,11,41,1,"Jump Shot","2PT Field Goal",18,"San Antonio Spurs",155,100,0,0.90,"Leonard, Kawhi",4.00,12.00
"Gordon Hayward","Utah Jazz",2015-12-30,2015,4249,1610612762,400828366,3,4,12,0,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",230,26,0,0.70,"Wiggins, Andrew",8.10,17.30
"Gordon Hayward","Utah Jazz",2015-12-30,2015,4249,1610612762,400828366,3,1,46,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-12,247,1,0.90,"Wiggins, Andrew",6.00,22.30
"Gordon Hayward","Utah Jazz",2015-12-30,2015,4249,1610612762,400828366,2,5,54,1,"Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",-225,21,0,1.00,"Jones, Tyus",16.00,20.10
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,2,10,24,1,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",104,223,0,0.80,"Budinger, Chase",6.10,22.00
"Gordon Hayward","Utah Jazz",2015-12-30,2015,4249,1610612762,400828366,1,3,19,0,"Jump Shot","2PT Field Goal",22,"Minnesota Timberwolves",161,154,0,0.90,"Wiggins, Andrew",5.70,10.50
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,1,7,17,1,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",-114,213,0,1.10,"George, Paul",6.30,10.40
"Gordon Hayward","Utah Jazz",2015-12-30,2015,4249,1610612762,400828366,4,4,53,0,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-132,224,2,2.50,"Wiggins, Andrew",5.30,4.70
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,4,3,25,1,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",120,223,1,2.90,"Stuckey, Rodney",4.60,14.20
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,4,5,08,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",-74,237,3,4.50,"Stuckey, Rodney",3.00,0.00
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,3,2,45,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",102,223,0,0.90,"George, Paul",6.10,10.70
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,3,8,20,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",233,67,0,0.70,"George, Paul",6.40,9.30
"Gordon Hayward","Utah Jazz",2015-12-05,2015,4249,1610612762,400828184,3,0,40,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",235,61,0,2.40,"Stuckey, Rodney",4.10,5.30
