name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Arron Afflalo","New York Knicks",2016-04-03,2015,3187,1610612752,400829038,4,10,46,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Indiana Pacers",12,159,0,0.00,,0.00,0.00
"Arron Afflalo","Portland Trail Blazers",2015-04-06,2014,3187,1610612757,400755861,3,11,34,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Brooklyn Nets",133,112,6,5.40,"Young, Thaddeus",2.70,0.80
"Arron Afflalo","Orlando Magic",2012-12-31,2012,3187,1610612753,400278174,4,5,12,1,"Fadeaway Jump Shot","2PT Field Goal",18,"Miami Heat",-179,23,,,,,
"Arron Afflalo","Denver Nuggets",2014-12-26,2014,3187,1610612743,400578732,2,5,24,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",152,45,0,1.20,"Wiggins, Andrew",2.80,14.00
"Arron Afflalo","Portland Trail Blazers",2015-03-01,2014,3187,1610612757,400579171,2,8,15,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Sacramento Kings",-164,33,0,2.10,"Casspi, Omri",4.00,13.30
"Arron Afflalo","Orlando Magic",2012-12-23,2012,3187,1610612753,400278121,3,10,39,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Utah Jazz",105,110,,,,,
"Arron Afflalo","Denver Nuggets",2012-02-14,2011,3187,1610612743,320214007,1,10,07,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Phoenix Suns",125,108,,,,,
"Arron Afflalo","Orlando Magic",2013-11-01,2013,3187,1610612753,400488894,2,8,10,1,"Fadeaway Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-169,42,4,5.50,"Evans, Tyreke",4.80,5.90
"Arron Afflalo","Denver Nuggets",2014-11-03,2014,3187,1610612743,400578339,2,4,26,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Sacramento Kings",-153,56,3,3.60,"Sessions, Ramon",2.20,18.80
"Arron Afflalo","Denver Nuggets",2014-11-19,2014,3187,1610612743,400578460,1,8,42,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Oklahoma City Thunder",-37,156,9,7.30,"Lamb, Jeremy",4.80,8.80
"Arron Afflalo","Denver Nuggets",2011-01-26,2010,3187,1610612743,310126008,3,3,50,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Detroit Pistons",138,85,,,,,
"Arron Afflalo","Denver Nuggets",2014-11-25,2014,3187,1610612743,400578501,1,0,53,0,"Fadeaway Jump Shot","2PT Field Goal",19,"Chicago Bulls",177,75,1,1.60,"Mohammed, Nazr",4.30,17.00
"Arron Afflalo","New York Knicks",2016-02-09,2015,3187,1610612752,400828672,1,3,43,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Washington Wizards",92,154,0,0.00,,0.00,0.00
"Arron Afflalo","Orlando Magic",2012-11-19,2012,3187,1610612753,400277869,1,6,29,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Atlanta Hawks",40,148,,,,,
"Arron Afflalo","Denver Nuggets",2012-03-15,2011,3187,1610612743,320315007,2,4,34,0,"Fadeaway Jump Shot","2PT Field Goal",21,"Oklahoma City Thunder",214,31,,,,,
"Arron Afflalo","New York Knicks",2016-01-16,2015,3187,1610612752,400828494,2,4,34,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Memphis Grizzlies",148,97,0,0.10,"Chalmers, Mario",3.00,5.60
"Arron Afflalo","Orlando Magic",2013-10-29,2013,3187,1610612753,400488874,3,9,12,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Indiana Pacers",163,1,3,3.30,"George, Paul",3.90,6.70
"Arron Afflalo","Orlando Magic",2014-03-12,2013,3187,1610612753,400489831,3,2,28,1,"Fadeaway Jump Shot","2PT Field Goal",19,"Denver Nuggets",116,160,1,2.60,"Fournier, Evan",3.10,0.50
"Arron Afflalo","Orlando Magic",2012-11-25,2012,3187,1610612753,400277915,1,10,24,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Boston Celtics",166,34,,,,,
"Arron Afflalo","New York Knicks",2015-12-16,2015,3187,1610612752,400828262,2,1,17,1,"Fadeaway Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",-202,38,2,1.40,"Muhammad, Shabazz",3.80,0.00
"Arron Afflalo","Orlando Magic",2013-12-29,2013,3187,1610612753,400489322,3,2,49,0,"Fadeaway Jump Shot","2PT Field Goal",19,"Atlanta Hawks",192,-3,0,0.70,"Mack, Shelvin",0.20,1.80
"Arron Afflalo","Orlando Magic",2013-01-20,2012,3187,1610612753,400278322,1,6,07,1,"Fadeaway Jump Shot","2PT Field Goal",18,"Dallas Mavericks",-185,-2,,,,,
"Arron Afflalo","Orlando Magic",2013-01-16,2012,3187,1610612753,400278291,4,3,32,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Indiana Pacers",83,129,,,,,
