name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Klay Thompson","Golden State Warriors",2016-11-18,2016,6475,1610612744,400899629,2,2,12,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Boston Celtics",-145,85,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2013-01-02,2012,6475,1610612744,400278195,4,2,29,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",-136,78,,,,,
"Klay Thompson","Golden State Warriors",2012-11-02,2012,6475,1610612744,400277746,1,7,27,1,"Fadeaway Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-234,-11,,,,,
"Klay Thompson","Golden State Warriors",2012-04-20,2011,6475,1610612744,320420006,1,9,56,1,"Fadeaway Jump Shot","2PT Field Goal",19,"Dallas Mavericks",176,94,,,,,
"Klay Thompson","Golden State Warriors",2013-01-21,2012,6475,1610612744,400278330,2,7,14,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",189,15,,,,,
"Klay Thompson","Golden State Warriors",2015-02-24,2014,6475,1610612744,400579130,3,8,09,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Washington Wizards",-164,20,3,3.00,"Temple, Garrett",5.40,11.00
"Klay Thompson","Golden State Warriors",2012-11-29,2012,6475,1610612744,400277941,4,9,51,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Denver Nuggets",-152,15,,,,,
"Klay Thompson","Golden State Warriors",2013-01-13,2012,6475,1610612744,400278273,2,10,56,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Denver Nuggets",159,60,,,,,
"Klay Thompson","Golden State Warriors",2014-11-21,2014,6475,1610612744,400578474,3,11,30,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Utah Jazz",-122,126,0,0.70,"Burks, Alec",2.00,14.10
"Klay Thompson","Golden State Warriors",2016-12-17,2016,6475,1610612744,400899847,2,3,48,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",-160,21,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-01,2015,6475,1610612744,400828782,5,2,27,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Atlanta Hawks",171,13,0,0.00,,0.00,0.00
