name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Chris Bosh","Miami Heat",2015-10-28,2015,1977,1610612748,400827895,1,11,45,1,"Cutting Layup Shot","2PT Field Goal",27,"Charlotte Hornets",4,272,0,0.60,"Williams, Marvin",3.60,12.80
"Chris Bosh","Miami Heat",2012-01-05,2011,1977,1610612748,320105001,6,2,28,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Atlanta Hawks",-130,121,,,,,
"Chris Bosh","Miami Heat",2016-02-03,2015,1977,1610612748,400828628,3,0,05,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Dallas Mavericks",169,-5,0,0.00,,0.00,0.00
"Chris Bosh","Miami Heat",2012-01-05,2011,1977,1610612748,320105001,4,4,46,0,"Fadeaway Jump Shot","2PT Field Goal",19,"Atlanta Hawks",165,96,,,,,
"Chris Bosh","Miami Heat",2011-01-13,2010,1977,1610612748,310113007,2,8,23,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Denver Nuggets",-97,140,,,,,
"Chris Bosh","Miami Heat",2015-01-27,2014,1977,1610612748,400578969,2,1,08,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",141,121,4,4.60,"Pachulia, Zaza",4.70,10.90
"Chris Bosh","Miami Heat",2014-11-08,2014,1977,1610612748,400578377,4,8,08,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",166,3,2,3.50,"Hummel, Robbie",2.80,3.20
"Chris Bosh","Miami Heat",2014-11-08,2014,1977,1610612748,400578377,4,2,25,1,"Fadeaway Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",160,7,2,7.60,"Pekovic, Nikola",4.50,5.40
"Chris Bosh","Miami Heat",2011-04-11,2010,1977,1610612748,310411001,2,11,34,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Atlanta Hawks",187,30,,,,,
"Chris Bosh","Miami Heat",2012-12-31,2012,1977,1610612748,400278174,4,0,00,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Orlando Magic",146,107,,,,,
"Chris Bosh","Miami Heat",2012-01-10,2011,1977,1610612748,320110009,5,2,55,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Golden State Warriors",-152,17,,,,,
"Chris Bosh","Miami Heat",2012-11-14,2012,1977,1610612748,400277837,1,8,45,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",154,-11,,,,,
"Chris Bosh","Miami Heat",2015-01-08,2014,1977,1610612748,400578829,3,7,46,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",-45,146,2,4.50,"Batum, Nicolas",4.70,6.00
"Chris Bosh","Miami Heat",2010-11-09,2010,1977,1610612748,301109014,3,5,32,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Utah Jazz",173,7,,,,,
"Chris Bosh","Miami Heat",2012-03-18,2011,1977,1610612748,320318014,3,7,18,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Orlando Magic",157,23,,,,,
"Chris Bosh","Miami Heat",2011-01-03,2010,1977,1610612748,310103030,4,11,24,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Charlotte Hornets",155,71,,,,,
"Chris Bosh","Miami Heat",2012-03-06,2011,1977,1610612748,320306014,3,5,47,0,"Fadeaway Jump Shot","2PT Field Goal",15,"Brooklyn Nets",130,88,,,,,
"Chris Bosh","Miami Heat",2015-11-30,2015,1977,1610612748,400828142,4,8,42,0,"Fadeaway Jump Shot","2PT Field Goal",17,"Boston Celtics",127,115,3,2.70,"Johnson, Amir",4.80,8.70
"Chris Bosh","Miami Heat",2012-11-09,2012,1977,1610612748,400277792,1,5,37,1,"Fadeaway Jump Shot","2PT Field Goal",19,"Atlanta Hawks",83,181,,,,,
"Chris Bosh","Miami Heat",2011-03-06,2010,1977,1610612748,310306014,2,10,32,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Chicago Bulls",-111,105,,,,,
"Chris Bosh","Miami Heat",2015-12-03,2015,1977,1610612748,400828164,4,10,26,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",179,31,1,2.70,"Waiters, Dion",4.10,2.60
"Chris Bosh","Miami Heat",2015-01-16,2014,1977,1610612748,400578890,1,10,50,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Sacramento Kings",-125,101,4,9.60,"Thompson, Jason",2.80,2.10
"Chris Bosh","Miami Heat",2015-02-01,2014,1977,1610612748,400579008,1,2,05,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Boston Celtics",135,107,3,4.20,"Bass, Brandon",5.10,3.70
"Chris Bosh","Miami Heat",2015-12-20,2015,1977,1610612748,400828291,4,1,13,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",110,120,0,0.00,,0.00,0.00
"Chris Bosh","Miami Heat",2015-01-27,2014,1977,1610612748,400578969,3,4,38,1,"Fadeaway Jump Shot","2PT Field Goal",20,"Milwaukee Bucks",203,-5,0,0.80,"Dudley, Jared",2.30,8.40
"Chris Bosh","Miami Heat",2015-01-27,2014,1977,1610612748,400578969,4,6,12,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",176,30,0,3.10,"Antetokounmpo, Giannis",2.10,6.00
"Chris Bosh","Miami Heat",2015-12-14,2015,1977,1610612748,400828247,4,3,45,0,"Fadeaway Jump Shot","2PT Field Goal",21,"Atlanta Hawks",194,97,0,2.40,"Millsap, Paul",5.10,2.80
"Chris Bosh","Miami Heat",2011-02-24,2010,1977,1610612748,310224004,2,5,29,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Chicago Bulls",159,33,,,,,
"Chris Bosh","Miami Heat",2011-01-15,2010,1977,1610612748,310115004,3,6,59,1,"Fadeaway Jump Shot","2PT Field Goal",21,"Chicago Bulls",195,89,,,,,
"Chris Bosh","Miami Heat",2015-12-14,2015,1977,1610612748,400828247,4,10,51,0,"Fadeaway Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-14,247,1,2.10,"Horford, Al",3.30,2.00
"Chris Bosh","Miami Heat",2015-01-27,2014,1977,1610612748,400578969,3,3,06,0,"Fadeaway Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",143,124,1,1.50,"Antetokounmpo, Giannis",1.90,0.30
