name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Danny Green","San Antonio Spurs",2014-12-06,2014,3988,1610612759,400578583,1,2,10,0,"Jump Bank Shot","3PT Field Goal",29,"Minnesota Timberwolves",12,298,1,1.40,"Muhammad, Shabazz",2.20,0.80
"Danny Green","San Antonio Spurs",2015-12-26,2015,3988,1610612759,400828337,4,10,11,0,"Jump Bank Shot","3PT Field Goal",24,"Denver Nuggets",-240,2,0,1.00,"Foye, Randy",10.70,13.20
"Danny Green","San Antonio Spurs",2015-11-25,2015,3988,1610612759,400828111,2,11,12,1,"Jump Bank Shot","3PT Field Goal",24,"Dallas Mavericks",161,183,2,2.00,"Anderson, Justin",3.50,19.10
"Danny Green","San Antonio Spurs",2015-03-06,2014,3988,1610612759,400579213,3,7,23,0,"Jump Bank Shot","3PT Field Goal",22,"Denver Nuggets",-224,6,0,0.80,"Lawson, Ty",1.90,12.30
"Danny Green","San Antonio Spurs",2016-02-18,2015,3988,1610612759,0,1,11,25,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",228,18,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-18,2015,3988,1610612759,0,3,7,01,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-148,198,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2015-12-25,2015,3988,1610612759,400828326,1,6,22,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",158,183,0,0.80,"Harden, James",5.70,5.40
"Danny Green","San Antonio Spurs",2016-03-08,2015,3988,1610612759,400828832,2,2,55,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-22,242,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2015-12-25,2015,3988,1610612759,400828326,2,3,18,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",227,100,0,1.00,"Ariza, Trevor",7.40,9.60
"Danny Green","San Antonio Spurs",2016-03-03,2015,3988,1610612759,400828796,1,9,19,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",94,237,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-03-03,2015,3988,1610612759,400828796,4,0,53,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",243,8,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-03-03,2015,3988,1610612759,400828796,2,0,00,0,"Jump Shot","3PT Field Goal",38,"New Orleans Pelicans",-30,380,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-03-03,2015,3988,1610612759,400828796,1,6,45,0,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-238,18,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-02,2015,3988,1610612759,400829027,3,7,33,0,"Jump Shot","3PT Field Goal",22,"Toronto Raptors",227,-1,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-01-14,2015,3988,1610612759,400828477,3,11,19,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-171,183,0,0.80,"Smith, J.R.",4.80,6.70
"Danny Green","San Antonio Spurs",2016-01-14,2015,3988,1610612759,400828477,2,9,00,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-186,183,0,1.00,"Shumpert, Iman",14.80,14.40
"Danny Green","San Antonio Spurs",2016-01-14,2015,3988,1610612759,400828477,4,4,40,0,"Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",228,26,0,0.90,"James, LeBron",16.70,14.30
"Danny Green","San Antonio Spurs",2016-04-02,2015,3988,1610612759,400829027,3,1,39,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",153,208,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-02,2015,3988,1610612759,400829027,1,0,02,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",212,136,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-02,2015,3988,1610612759,400829027,1,6,04,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",232,31,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-02,2015,3988,1610612759,400829027,3,0,28,0,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",110,242,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-07,2015,3988,1610612759,400829064,1,10,48,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",150,210,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-07,2015,3988,1610612759,400829064,1,0,32,0,"Jump Shot","3PT Field Goal",27,"Golden State Warriors",27,272,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-04-07,2015,3988,1610612759,400829064,3,8,37,0,"Jump Shot","3PT Field Goal",26,"Golden State Warriors",171,203,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-12-15,2016,3988,1610612759,400899829,3,8,36,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",235,124,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-03-08,2015,3988,1610612759,400828832,1,10,42,1,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",164,205,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2015-12-30,2015,3988,1610612759,400828368,2,7,01,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",14,254,0,0.90,"Warren, TJ",4.50,21.90
"Danny Green","San Antonio Spurs",2016-03-08,2015,3988,1610612759,400828832,2,0,28,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-207,144,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-03-08,2015,3988,1610612759,400828832,3,5,16,0,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-165,205,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-03-08,2015,3988,1610612759,400828832,1,7,13,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",200,149,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-11-26,2016,3988,1610612759,400899690,2,3,11,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",189,156,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-11-26,2016,3988,1610612759,400899690,2,8,19,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",132,208,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-11-26,2016,3988,1610612759,400899690,3,11,44,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",205,139,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-12-15,2016,3988,1610612759,400899829,2,10,16,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",233,120,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-01-30,2015,3988,1610612759,400828600,4,9,01,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-52,247,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-01-30,2015,3988,1610612759,400828600,4,6,47,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-142,208,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-01-30,2015,3988,1610612759,400828600,3,8,02,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-235,121,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-01-04,2015,3988,1610612759,400828403,1,4,37,1,"Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-248,2,0,0.70,"Middleton, Khris",3.60,12.00
"Danny Green","San Antonio Spurs",2015-12-14,2015,3988,1610612759,400828251,1,10,18,0,"Jump Shot","3PT Field Goal",22,"Utah Jazz",-228,-6,0,0.60,"Hood, Rodney",6.90,22.20
"Danny Green","San Antonio Spurs",2016-02-10,2015,3988,1610612759,400828677,4,2,54,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",-232,23,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-10,2015,3988,1610612759,400828677,2,0,39,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",-235,56,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2015-12-30,2015,3988,1610612759,400828368,3,8,39,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-194,151,0,1.10,"Morris, Markieff",11.30,21.40
"Danny Green","San Antonio Spurs",2012-12-10,2012,3988,1610612759,400278021,5,0,51,0,"Jump Shot","3PT Field Goal",23,"Houston Rockets",231,-6,,,,,
"Danny Green","San Antonio Spurs",2016-02-18,2015,3988,1610612759,0,2,10,52,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",230,70,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-18,2015,3988,1610612759,0,3,11,37,0,"Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",9,282,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-11-26,2016,3988,1610612759,400899690,1,4,59,0,"Jump Shot","3PT Field Goal",26,"Washington Wizards",-210,164,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2012-11-05,2012,3988,1610612759,400277767,3,11,27,1,"Jump Shot","3PT Field Goal",22,"Indiana Pacers",-228,3,,,,,
"Danny Green","San Antonio Spurs",2012-11-05,2012,3988,1610612759,400277767,3,6,59,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",-242,22,,,,,
"Danny Green","San Antonio Spurs",2012-11-07,2012,3988,1610612759,400277784,1,11,27,1,"Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-105,250,,,,,
"Danny Green","San Antonio Spurs",2012-11-07,2012,3988,1610612759,400277784,1,8,50,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",234,63,,,,,
"Danny Green","San Antonio Spurs",2012-11-07,2012,3988,1610612759,400277784,1,8,16,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",237,30,,,,,
"Danny Green","San Antonio Spurs",2012-11-07,2012,3988,1610612759,400277784,2,2,06,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",217,143,,,,,
"Danny Green","San Antonio Spurs",2012-11-07,2012,3988,1610612759,400277784,3,10,12,1,"Jump Shot","3PT Field Goal",28,"Los Angeles Clippers",28,280,,,,,
"Danny Green","San Antonio Spurs",2012-11-09,2012,3988,1610612759,400277798,1,8,22,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-111,227,,,,,
"Danny Green","San Antonio Spurs",2012-11-09,2012,3988,1610612759,400277798,3,10,57,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-218,124,,,,,
"Danny Green","San Antonio Spurs",2012-11-09,2012,3988,1610612759,400277798,3,8,02,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",200,143,,,,,
"Danny Green","San Antonio Spurs",2012-11-09,2012,3988,1610612759,400277798,4,7,09,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-215,127,,,,,
"Danny Green","San Antonio Spurs",2012-11-10,2012,3988,1610612759,400277808,3,2,56,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",231,6,,,,,
"Danny Green","San Antonio Spurs",2012-11-10,2012,3988,1610612759,400277808,4,9,16,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",189,159,,,,,
"Danny Green","San Antonio Spurs",2012-11-10,2012,3988,1610612759,400277808,4,0,32,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-134,200,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,1,10,54,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",130,205,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,1,10,02,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-112,242,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,1,7,26,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",108,225,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,2,7,38,0,"Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-117,255,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,2,0,01,0,"Jump Shot","3PT Field Goal",62,"Los Angeles Lakers",103,613,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,3,9,02,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",89,247,,,,,
"Danny Green","San Antonio Spurs",2012-11-13,2012,3988,1610612759,400277828,4,0,09,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",92,230,,,,,
"Danny Green","San Antonio Spurs",2012-11-15,2012,3988,1610612759,400277840,1,9,56,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",-71,242,,,,,
"Danny Green","San Antonio Spurs",2012-11-15,2012,3988,1610612759,400277840,1,9,16,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",236,3,,,,,
"Danny Green","San Antonio Spurs",2012-11-15,2012,3988,1610612759,400277840,2,3,46,0,"Jump Shot","3PT Field Goal",23,"New York Knicks",236,0,,,,,
"Danny Green","San Antonio Spurs",2012-11-15,2012,3988,1610612759,400277840,2,0,00,1,"Jump Shot","3PT Field Goal",23,"New York Knicks",228,44,,,,,
"Danny Green","San Antonio Spurs",2012-11-15,2012,3988,1610612759,400277840,3,7,33,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",242,45,,,,,
"Danny Green","San Antonio Spurs",2012-11-17,2012,3988,1610612759,400277857,1,1,36,1,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",168,195,,,,,
"Danny Green","San Antonio Spurs",2012-11-17,2012,3988,1610612759,400277857,1,1,14,1,"Jump Shot","3PT Field Goal",23,"Denver Nuggets",233,3,,,,,
"Danny Green","San Antonio Spurs",2012-11-17,2012,3988,1610612759,400277857,3,11,14,0,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",-226,-17,,,,,
"Danny Green","San Antonio Spurs",2012-11-17,2012,3988,1610612759,400277857,3,0,25,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",192,145,,,,,
"Danny Green","San Antonio Spurs",2012-11-17,2012,3988,1610612759,400277857,4,6,20,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",222,101,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,1,11,38,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-11,260,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,1,5,50,0,"Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",228,12,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,2,10,53,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-180,172,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,2,8,00,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",182,167,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,3,7,50,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",230,1,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,3,1,09,1,"Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",230,1,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,4,10,41,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-243,11,,,,,
"Danny Green","San Antonio Spurs",2012-11-19,2012,3988,1610612759,400277872,4,0,11,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-185,176,,,,,
"Danny Green","San Antonio Spurs",2012-11-21,2012,3988,1610612759,400277881,1,6,51,0,"Jump Shot","3PT Field Goal",27,"Boston Celtics",113,247,,,,,
"Danny Green","San Antonio Spurs",2012-11-21,2012,3988,1610612759,400277881,1,5,13,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",-235,3,,,,,
"Danny Green","San Antonio Spurs",2012-11-21,2012,3988,1610612759,400277881,2,2,51,1,"Jump Shot","3PT Field Goal",24,"Boston Celtics",-190,159,,,,,
"Danny Green","San Antonio Spurs",2012-11-21,2012,3988,1610612759,400277881,3,2,26,1,"Jump Shot","3PT Field Goal",24,"Boston Celtics",-243,-11,,,,,
"Danny Green","San Antonio Spurs",2012-11-23,2012,3988,1610612759,400277896,1,10,43,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-175,194,,,,,
"Danny Green","San Antonio Spurs",2012-11-23,2012,3988,1610612759,400277896,2,7,39,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",189,175,,,,,
"Danny Green","San Antonio Spurs",2012-11-23,2012,3988,1610612759,400277896,2,6,26,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",230,12,,,,,
"Danny Green","San Antonio Spurs",2012-11-23,2012,3988,1610612759,400277896,2,2,36,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",-237,9,,,,,
"Danny Green","San Antonio Spurs",2012-11-23,2012,3988,1610612759,400277896,2,1,46,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-218,134,,,,,
"Danny Green","San Antonio Spurs",2012-11-23,2012,3988,1610612759,400277896,4,6,37,1,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",207,149,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,1,4,50,1,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",231,45,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,3,10,43,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",230,4,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,4,11,29,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",231,-2,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,4,9,08,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",230,75,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,4,4,40,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-215,126,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,4,2,43,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",234,-13,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,5,1,21,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-242,39,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,6,4,43,1,"Jump Shot","3PT Field Goal",22,"Toronto Raptors",223,37,,,,,
"Danny Green","San Antonio Spurs",2012-11-25,2012,3988,1610612759,400277911,6,3,17,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",2,257,,,,,
"Danny Green","San Antonio Spurs",2012-11-26,2012,3988,1610612759,400277917,2,4,53,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",241,-2,,,,,
"Danny Green","San Antonio Spurs",2012-11-26,2012,3988,1610612759,400277917,3,10,08,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",244,-28,,,,,
"Danny Green","San Antonio Spurs",2012-11-28,2012,3988,1610612759,400277930,1,9,40,0,"Jump Shot","3PT Field Goal",22,"Orlando Magic",-226,39,,,,,
"Danny Green","San Antonio Spurs",2012-11-28,2012,3988,1610612759,400277930,2,11,26,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",233,72,,,,,
"Danny Green","San Antonio Spurs",2012-11-28,2012,3988,1610612759,400277930,2,5,46,1,"Jump Shot","3PT Field Goal",25,"Orlando Magic",4,257,,,,,
"Danny Green","San Antonio Spurs",2012-11-28,2012,3988,1610612759,400277930,3,7,34,1,"Jump Shot","3PT Field Goal",24,"Orlando Magic",236,60,,,,,
"Danny Green","San Antonio Spurs",2012-11-28,2012,3988,1610612759,400277930,4,11,43,1,"Jump Shot","3PT Field Goal",23,"Orlando Magic",-235,26,,,,,
"Danny Green","San Antonio Spurs",2012-11-28,2012,3988,1610612759,400277930,4,9,20,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",231,64,,,,,
"Danny Green","San Antonio Spurs",2012-12-01,2012,3988,1610612759,400277959,1,11,21,0,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",234,-10,,,,,
"Danny Green","San Antonio Spurs",2012-12-01,2012,3988,1610612759,400277959,1,7,13,0,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",236,7,,,,,
"Danny Green","San Antonio Spurs",2012-12-01,2012,3988,1610612759,400277959,1,2,06,0,"Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",228,-2,,,,,
"Danny Green","San Antonio Spurs",2012-12-01,2012,3988,1610612759,400277959,1,0,36,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",83,244,,,,,
"Danny Green","San Antonio Spurs",2012-12-01,2012,3988,1610612759,400277959,2,8,09,0,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-185,157,,,,,
"Danny Green","San Antonio Spurs",2012-12-01,2012,3988,1610612759,400277959,2,7,20,0,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",234,-6,,,,,
"Danny Green","San Antonio Spurs",2012-12-07,2012,3988,1610612759,400277998,1,6,16,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",241,-6,,,,,
"Danny Green","San Antonio Spurs",2012-12-07,2012,3988,1610612759,400277998,3,9,51,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-210,129,,,,,
"Danny Green","San Antonio Spurs",2012-12-07,2012,3988,1610612759,400277998,1,0,41,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-117,224,,,,,
"Danny Green","San Antonio Spurs",2012-12-07,2012,3988,1610612759,400277998,2,8,37,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",138,206,,,,,
"Danny Green","San Antonio Spurs",2012-12-07,2012,3988,1610612759,400277998,3,10,56,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",241,-2,,,,,
