name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Carmelo Anthony","New York Knicks",2013-11-03,2013,1975,1610612752,400488918,3,0,00,0,"Driving Jump shot","3PT Field Goal",25,"Minnesota Timberwolves",226,115,0,2.00,"Barea, Jose Juan",4.50,0.00
"Carmelo Anthony","New York Knicks",2014-02-01,2013,1975,1610612752,400489578,3,1,32,1,"Jump Bank Shot","3PT Field Goal",25,"Miami Heat",-51,246,2,2.20,"Battier, Shane",4.10,2.30
"Carmelo Anthony","New York Knicks",2013-01-11,2012,1975,1610612752,400278254,4,1,07,1,"Jump Bank Shot","3PT Field Goal",25,"Chicago Bulls",-130,214,,,,,
"Carmelo Anthony","New York Knicks",2014-11-14,2014,1975,1610612752,400578418,4,0,02,1,"Jump Bank Shot","3PT Field Goal",25,"Utah Jazz",95,238,11,12.00,"Favors, Derrick",3.60,0.00
"Carmelo Anthony","New York Knicks",2013-01-01,2012,1975,1610612752,400278179,2,0,00,1,"Jump Bank Shot","3PT Field Goal",26,"Portland Trail Blazers",-209,167,,,,,
"Carmelo Anthony","New York Knicks",2014-11-16,2014,1975,1610612752,400578434,4,5,32,1,"Jump Bank Shot","3PT Field Goal",24,"Denver Nuggets",73,239,0,0.80,"Gee, Alonzo",2.00,7.60
"Carmelo Anthony","New York Knicks",2013-01-24,2012,1975,1610612752,400278350,3,11,11,0,"Jump Bank Shot","3PT Field Goal",25,"Boston Celtics",80,246,,,,,
"Carmelo Anthony","New York Knicks",2016-11-04,2016,1975,1610612752,400899523,4,0,50,1,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",-237,-11,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-11-04,2016,1975,1610612752,400899523,4,4,51,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",30,252,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-11-04,2016,1975,1610612752,400899523,4,2,32,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-37,247,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-11-04,2016,1975,1610612752,400899523,4,4,30,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-135,213,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-11-04,2016,1975,1610612752,400899523,3,3,24,0,"Jump Shot","3PT Field Goal",22,"Chicago Bulls",223,36,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2015-02-01,2014,1975,1610612752,400579009,4,5,22,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-34,250,12,10.60,"Boozer, Carlos",5.00,13.20
"Carmelo Anthony","New York Knicks",2016-02-26,2015,1975,1610612752,400828750,1,0,55,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",4,249,0,0.00,,0.00,0.00
