name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Marco Belinelli","Sacramento Kings",2015-11-13,2015,3190,1610612758,400828024,2,0,00,0,"Fadeaway Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-20,277,0,0.80,"Bogdanovic, Bojan",4.20,0.00
"Marco Belinelli","New Orleans Hornets",2012-02-01,2011,3190,1610612740,320201003,3,0,00,1,"Fadeaway Jump Shot","3PT Field Goal",23,"Phoenix Suns",230,1,,,,,
"Marco Belinelli","San Antonio Spurs",2015-03-24,2014,3190,1610612759,400579349,1,0,02,0,"Fadeaway Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-16,247,5,3.70,"Aminu, Al-Farouq",4.00,0.00
"Marco Belinelli","Sacramento Kings",2015-11-28,2015,3190,1610612758,400828132,2,11,34,0,"Fadeaway Jump Shot","3PT Field Goal",25,"Golden State Warriors",-168,188,0,0.60,"Livingston, Shaun",2.70,2.30
"Marco Belinelli","New Orleans Hornets",2011-04-10,2010,3190,1610612740,310410029,2,1,40,0,"Fadeaway Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",230,23,,,,,
"Marco Belinelli","Chicago Bulls",2013-01-16,2012,3190,1610612741,400278290,4,3,49,0,"Floating Jump shot","3PT Field Goal",25,"Toronto Raptors",-19,257,,,,,
"Marco Belinelli","Charlotte Hornets",2016-12-05,2016,3190,1610612766,400899754,2,8,26,0,"Floating Jump shot","3PT Field Goal",24,"Dallas Mavericks",-96,223,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-12-05,2016,3190,1610612766,400899754,3,0,49,1,"Floating Jump shot","3PT Field Goal",24,"Dallas Mavericks",94,223,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-12-05,2016,3190,1610612766,400899754,4,11,34,1,"Floating Jump shot","3PT Field Goal",24,"Dallas Mavericks",122,218,0,0.00,,0.00,0.00
"Marco Belinelli","Chicago Bulls",2012-12-08,2012,3190,1610612741,400278008,1,0,00,1,"Jump Bank Shot","3PT Field Goal",42,"New York Knicks",195,383,,,,,
"Marco Belinelli","New Orleans Hornets",2012-04-24,2011,3190,1610612740,320424009,2,10,15,1,"Jump Bank Shot","3PT Field Goal",30,"Golden State Warriors",162,260,,,,,
"Marco Belinelli","New Orleans Hornets",2012-03-29,2011,3190,1610612740,320329022,4,5,34,1,"Jump Bank Shot","3PT Field Goal",27,"Portland Trail Blazers",62,265,,,,,
"Marco Belinelli","Sacramento Kings",2015-11-28,2015,3190,1610612758,400828132,3,8,09,0,"Jump Bank Shot","3PT Field Goal",26,"Golden State Warriors",-7,269,0,0.60,"Thompson, Klay",5.40,4.70
"Marco Belinelli","Sacramento Kings",2016-01-09,2015,3190,1610612758,400828443,2,4,31,0,"Jump Shot","3PT Field Goal",24,"Golden State Warriors",225,105,0,0.80,"Barnes, Harrison",6.30,20.00
"Marco Belinelli","Sacramento Kings",2016-01-09,2015,3190,1610612758,400828443,4,3,27,1,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",102,229,0,0.80,"Thompson, Klay",11.70,18.20
"Marco Belinelli","Sacramento Kings",2016-01-09,2015,3190,1610612758,400828443,2,4,42,0,"Jump Shot","3PT Field Goal",24,"Golden State Warriors",222,110,0,0.90,"Green, Draymond",6.50,10.20
"Marco Belinelli","Sacramento Kings",2016-01-09,2015,3190,1610612758,400828443,1,2,03,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",14,252,0,1.00,"Thompson, Klay",4.10,10.30
"Marco Belinelli","Sacramento Kings",2016-01-09,2015,3190,1610612758,400828443,4,1,38,0,"Jump Shot","3PT Field Goal",24,"Golden State Warriors",51,244,0,0.60,"Curry, Stephen",3.50,19.20
"Marco Belinelli","Charlotte Hornets",2016-11-18,2016,3190,1610612766,400899624,4,7,37,1,"Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-120,237,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-11-18,2016,3190,1610612766,400899624,4,6,51,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",82,237,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-11-26,2016,3190,1610612766,400899691,3,0,01,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",-25,254,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-10-28,2016,3190,1610612766,400899456,1,4,49,1,"Jump Shot","3PT Field Goal",23,"Miami Heat",238,21,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-10-28,2016,3190,1610612766,400899456,3,2,01,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",248,11,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-10-28,2016,3190,1610612766,400899456,2,6,54,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",-235,11,0,0.00,,0.00,0.00
"Marco Belinelli","Charlotte Hornets",2016-12-16,2016,3190,1610612766,400899833,4,5,09,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",-237,16,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2015-12-30,2015,3190,1610612758,400828370,2,1,22,1,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",222,101,0,1.40,"Babcock, Chris",5.20,19.30
"Marco Belinelli","Sacramento Kings",2015-12-30,2015,3190,1610612758,400828370,2,4,17,1,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",236,2,0,0.90,"Smith, Ish",13.90,16.40
"Marco Belinelli","Sacramento Kings",2015-12-30,2015,3190,1610612758,400828370,4,8,13,1,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-189,164,0,0.80,"Covington, Robert",11.60,11.90
"Marco Belinelli","Sacramento Kings",2015-12-30,2015,3190,1610612758,400828370,4,11,44,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",125,208,0,1.00,"McConnell, TJ",4.40,12.20
"Marco Belinelli","Sacramento Kings",2015-12-30,2015,3190,1610612758,400828370,1,0,00,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-34,249,0,0.70,"McConnell, TJ",4.40,0.00
"Marco Belinelli","Sacramento Kings",2015-12-30,2015,3190,1610612758,400828370,2,7,25,0,"Jump Shot","3PT Field Goal",27,"Philadelphia 76ers",153,223,0,0.90,"Sampson, JaKarr",6.40,8.00
"Marco Belinelli","Sacramento Kings",2016-01-04,2015,3190,1610612758,400828404,3,3,58,1,"Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",-225,18,0,0.60,"Westbrook, Russell",4.20,7.20
"Marco Belinelli","Charlotte Hornets",2016-11-11,2016,3190,1610612766,400899573,4,3,41,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-53,244,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2016-02-23,2015,3190,1610612758,400828729,2,5,32,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-32,247,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2016-02-23,2015,3190,1610612758,400828729,4,6,54,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",132,208,0,0.00,,0.00,0.00
